timestamp,id_tps,nama_lokasi,latitude,longitude,level_kepenuhan,berat_kg,status_tutup,status_bau
2025-11-25 10:58:05.395279,TPS-08,Selagalas,-8.575,116.14,27,5.32,Tutup,Normal
2025-11-25 10:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,23,4.01,Tutup,Normal
2025-11-25 10:58:05.395279,TPS-10,Bertais,-8.595,116.15,68,10.89,Tutup,Normal
2025-11-25 10:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,50,8.85,Tutup,Normal
2025-11-25 10:58:05.395279,TPS-12,Rembiga,-8.555,116.11,30,4.06,Tutup,Normal
2025-11-25 10:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,3,2.32,Tutup,Normal
2025-11-25 10:58:05.395279,TPS-14,Gomong,-8.59,116.095,40,5.7,Tutup,Normal
2025-11-25 10:58:05.395279,TPS-15,Kekalik,-8.598,116.09,10,2.73,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,68,10.31,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,86,12.54,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,71,9.94,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,39,6.49,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-05,Pagutan,-8.6,116.105,65,10.12,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,70,9.85,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,44,6.74,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-08,Selagalas,-8.575,116.14,45,7.05,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,71,10.21,Buka,Normal
2025-11-25 11:58:05.395279,TPS-10,Bertais,-8.595,116.15,85,13.43,Buka,Menyengat
2025-11-25 11:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,96,14.38,Buka,Menyengat
2025-11-25 11:58:05.395279,TPS-12,Rembiga,-8.555,116.11,63,10.9,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,51,8.55,Tutup,Normal
2025-11-25 11:58:05.395279,TPS-14,Gomong,-8.59,116.095,50,9.34,Buka,Normal
2025-11-25 11:58:05.395279,TPS-15,Kekalik,-8.598,116.09,56,8.38,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,45,8.43,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,49,7.11,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,60,9.01,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,79,12.02,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-05,Pagutan,-8.6,116.105,46,7.9,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,89,14.44,Buka,Menyengat
2025-11-25 12:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,58,8.6,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-08,Selagalas,-8.575,116.14,63,11.21,Buka,Normal
2025-11-25 12:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,100,15.92,Buka,Menyengat
2025-11-25 12:58:05.395279,TPS-10,Bertais,-8.595,116.15,51,8.86,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,75,12.29,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-12,Rembiga,-8.555,116.11,61,10.91,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,40,6.98,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-14,Gomong,-8.59,116.095,77,12.74,Tutup,Normal
2025-11-25 12:58:05.395279,TPS-15,Kekalik,-8.598,116.09,70,11.72,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,91,15.1,Buka,Menyengat
2025-11-25 13:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,70,11.69,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,33,6.48,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,40,5.0,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-05,Pagutan,-8.6,116.105,64,10.87,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,56,8.1,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,50,7.81,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-08,Selagalas,-8.575,116.14,50,8.66,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,65,10.1,Buka,Normal
2025-11-25 13:58:05.395279,TPS-10,Bertais,-8.595,116.15,70,10.02,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,47,6.96,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-12,Rembiga,-8.555,116.11,54,9.28,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,87,12.45,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-14,Gomong,-8.59,116.095,74,11.13,Tutup,Normal
2025-11-25 13:58:05.395279,TPS-15,Kekalik,-8.598,116.09,83,12.78,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,71,12.2,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,38,5.49,Buka,Normal
2025-11-25 14:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,60,10.14,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,83,13.31,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-05,Pagutan,-8.6,116.105,54,9.14,Buka,Normal
2025-11-25 14:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,75,12.57,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,61,8.87,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-08,Selagalas,-8.575,116.14,79,12.9,Buka,Normal
2025-11-25 14:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,86,14.42,Buka,Menyengat
2025-11-25 14:58:05.395279,TPS-10,Bertais,-8.595,116.15,100,16.94,Buka,Menyengat
2025-11-25 14:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,44,6.79,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-12,Rembiga,-8.555,116.11,41,5.36,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,82,13.63,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-14,Gomong,-8.59,116.095,89,14.23,Tutup,Normal
2025-11-25 14:58:05.395279,TPS-15,Kekalik,-8.598,116.09,41,6.33,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,36,5.94,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,14,3.21,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,46,8.07,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,49,6.39,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-05,Pagutan,-8.6,116.105,48,8.51,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,7,1.15,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,0,1.52,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-08,Selagalas,-8.575,116.14,23,4.18,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,19,3.42,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-10,Bertais,-8.595,116.15,55,7.39,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,59,10.66,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-12,Rembiga,-8.555,116.11,46,8.65,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,34,5.81,Tutup,Normal
2025-11-25 15:58:05.395279,TPS-14,Gomong,-8.59,116.095,2,1.73,Buka,Normal
2025-11-25 15:58:05.395279,TPS-15,Kekalik,-8.598,116.09,52,8.99,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,56,9.06,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,53,7.37,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,17,3.74,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,14,1.54,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-05,Pagutan,-8.6,116.105,12,2.26,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,1,1.17,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,59,10.22,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-08,Selagalas,-8.575,116.14,53,8.53,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,71,11.84,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-10,Bertais,-8.595,116.15,22,4.87,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,32,6.17,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-12,Rembiga,-8.555,116.11,24,2.88,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,25,3.37,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-14,Gomong,-8.59,116.095,39,5.24,Tutup,Normal
2025-11-25 16:58:05.395279,TPS-15,Kekalik,-8.598,116.09,3,0.0,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,57,8.56,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,53,8.06,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,16,1.73,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,13,2.65,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-05,Pagutan,-8.6,116.105,53,9.3,Buka,Normal
2025-11-25 17:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,31,5.38,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,15,3.64,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-08,Selagalas,-8.575,116.14,2,0.99,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,70,11.39,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-10,Bertais,-8.595,116.15,42,6.66,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,35,6.14,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-12,Rembiga,-8.555,116.11,33,5.76,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,41,7.77,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-14,Gomong,-8.59,116.095,56,9.57,Tutup,Normal
2025-11-25 17:58:05.395279,TPS-15,Kekalik,-8.598,116.09,22,3.81,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,47,6.91,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,37,5.15,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,24,2.95,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,21,3.89,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-05,Pagutan,-8.6,116.105,2,0.0,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,45,7.45,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,56,9.65,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-08,Selagalas,-8.575,116.14,32,6.44,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,19,2.01,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-10,Bertais,-8.595,116.15,46,6.36,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,52,7.0,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-12,Rembiga,-8.555,116.11,11,2.31,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,51,7.3,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-14,Gomong,-8.59,116.095,16,4.38,Tutup,Normal
2025-11-25 18:58:05.395279,TPS-15,Kekalik,-8.598,116.09,12,1.45,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,30,4.41,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,26,4.37,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,47,7.3,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,6,2.19,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-05,Pagutan,-8.6,116.105,5,2.55,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,13,1.25,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,36,5.4,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-08,Selagalas,-8.575,116.14,30,5.52,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,20,4.83,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-10,Bertais,-8.595,116.15,22,3.26,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,31,6.5,Buka,Normal
2025-11-25 19:58:05.395279,TPS-12,Rembiga,-8.555,116.11,37,6.63,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,39,6.48,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-14,Gomong,-8.59,116.095,10,3.48,Tutup,Normal
2025-11-25 19:58:05.395279,TPS-15,Kekalik,-8.598,116.09,20,4.46,Buka,Normal
2025-11-25 20:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,8,2.12,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,15,3.46,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,26,5.75,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,34,5.99,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-05,Pagutan,-8.6,116.105,54,9.78,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,12,1.54,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,24,4.94,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-08,Selagalas,-8.575,116.14,17,2.01,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,37,4.85,Buka,Normal
2025-11-25 20:58:05.395279,TPS-10,Bertais,-8.595,116.15,35,6.93,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,16,2.53,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-12,Rembiga,-8.555,116.11,23,3.8,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,7,2.97,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-14,Gomong,-8.59,116.095,53,8.38,Tutup,Normal
2025-11-25 20:58:05.395279,TPS-15,Kekalik,-8.598,116.09,23,5.29,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,20,4.48,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,33,4.54,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,52,8.78,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,27,4.81,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-05,Pagutan,-8.6,116.105,43,6.39,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,21,4.56,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,6,1.81,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-08,Selagalas,-8.575,116.14,52,7.23,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,71,11.8,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-10,Bertais,-8.595,116.15,73,12.32,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,54,8.53,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-12,Rembiga,-8.555,116.11,12,0.96,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,37,6.63,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-14,Gomong,-8.59,116.095,51,9.35,Tutup,Normal
2025-11-25 21:58:05.395279,TPS-15,Kekalik,-8.598,116.09,59,8.89,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,50,8.82,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,44,6.92,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,39,6.61,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,54,9.85,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-05,Pagutan,-8.6,116.105,34,4.81,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,45,7.99,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,56,10.22,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-08,Selagalas,-8.575,116.14,13,2.09,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,15,3.34,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-10,Bertais,-8.595,116.15,18,4.68,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,13,3.47,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-12,Rembiga,-8.555,116.11,44,6.3,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,13,2.82,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-14,Gomong,-8.59,116.095,15,3.67,Tutup,Normal
2025-11-25 22:58:05.395279,TPS-15,Kekalik,-8.598,116.09,14,3.0,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,26,3.2,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,23,2.5,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,25,2.89,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,53,8.59,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-05,Pagutan,-8.6,116.105,34,5.88,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,44,5.62,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,50,8.49,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-08,Selagalas,-8.575,116.14,31,3.99,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,34,4.73,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-10,Bertais,-8.595,116.15,60,8.83,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,55,9.32,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-12,Rembiga,-8.555,116.11,13,2.4,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,53,7.96,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-14,Gomong,-8.59,116.095,59,7.95,Tutup,Normal
2025-11-25 23:58:05.395279,TPS-15,Kekalik,-8.598,116.09,21,3.32,Buka,Normal
2025-11-26 00:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,1,0.0,Buka,Normal
2025-11-26 00:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,2,1.56,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,25,3.23,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,54,8.88,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-05,Pagutan,-8.6,116.105,24,3.5,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,50,9.25,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,29,3.71,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-08,Selagalas,-8.575,116.14,24,4.44,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,59,10.48,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-10,Bertais,-8.595,116.15,52,8.0,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,30,5.24,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-12,Rembiga,-8.555,116.11,13,3.41,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,19,3.2,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-14,Gomong,-8.59,116.095,12,2.86,Tutup,Normal
2025-11-26 00:58:05.395279,TPS-15,Kekalik,-8.598,116.09,4,0.94,Buka,Normal
2025-11-26 01:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,30,5.76,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,46,8.01,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,0,0.0,Buka,Normal
2025-11-26 01:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,35,5.7,Buka,Normal
2025-11-26 01:58:05.395279,TPS-05,Pagutan,-8.6,116.105,17,2.31,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,3,0.62,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,39,6.73,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-08,Selagalas,-8.575,116.14,26,5.68,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,64,10.45,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-10,Bertais,-8.595,116.15,46,7.24,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,53,9.76,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-12,Rembiga,-8.555,116.11,58,10.32,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,54,10.01,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-14,Gomong,-8.59,116.095,35,4.34,Tutup,Normal
2025-11-26 01:58:05.395279,TPS-15,Kekalik,-8.598,116.09,7,2.79,Buka,Normal
2025-11-26 02:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,59,8.92,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,23,5.23,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,42,5.59,Buka,Normal
2025-11-26 02:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,3,1.06,Buka,Normal
2025-11-26 02:58:05.395279,TPS-05,Pagutan,-8.6,116.105,26,3.6,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,17,3.23,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,52,8.56,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-08,Selagalas,-8.575,116.14,7,0.84,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,56,10.05,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-10,Bertais,-8.595,116.15,37,5.83,Buka,Normal
2025-11-26 02:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,5,1.91,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-12,Rembiga,-8.555,116.11,10,2.19,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,44,6.76,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-14,Gomong,-8.59,116.095,0,0.67,Tutup,Normal
2025-11-26 02:58:05.395279,TPS-15,Kekalik,-8.598,116.09,23,2.88,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-01,Ampenan Selatan,-8.5724,116.071,32,5.17,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-02,Taman Sari,-8.568,116.085,56,10.13,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-03,Pejeruk,-8.575,116.08,46,7.16,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-04,Kebun Sari,-8.58,116.088,27,5.24,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-05,Pagutan,-8.6,116.105,16,2.01,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-06,Pagesangan,-8.61,116.11,28,4.44,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-07,Mataram Timur,-8.583,116.12,30,3.98,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-08,Selagalas,-8.575,116.14,10,0.76,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-09,Cakranegara,-8.59,116.13,70,10.96,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-10,Bertais,-8.595,116.15,23,2.98,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-11,Sayang-Sayang,-8.56,116.13,29,4.38,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-12,Rembiga,-8.555,116.11,12,3.46,Buka,Normal
2025-11-26 03:58:05.395279,TPS-13,Dasan Agung,-8.585,116.1,35,4.76,Tutup,Normal
2025-11-26 03:58:05.395279,TPS-14,Gomong,-8.59,116.095,11,3.47,Tutup,Normal
